file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.07/bview.20250701.0000.gz,107,53144078,1163,1043466,6113,0.585836050240257,1037353,242302,1704,0.7032546161401887,240598
data/ris/rrc01/2025.07/bview.20250701.0000.gz,137,40504897,894,1033118,5151,0.4985877702256664,1027967,238165,1430,0.6004240757458065,236735
data/ris/rrc03/2025.07/bview.20250701.0000.gz,161,41590979,881,1036500,5363,0.5174143753014954,1031137,233264,1436,0.6156114959873792,231828
data/ris/rrc04/2025.07/bview.20250701.0000.gz,22,8826839,207,1012891,3089,0.30496864914388616,1009802,227369,1193,0.524697738038167,226176
data/ris/rrc05/2025.07/bview.20250701.0000.gz,67,13810677,296,1016195,3324,0.32710257381703317,1012871,229614,900,0.391962162585905,228714
data/ris/rrc06/2025.07/bview.20250701.0000.gz,22,6185564,144,1014846,3023,0.2978777075536584,1011823,228577,4952,2.1664471928496742,223625
data/ris/rrc07/2025.07/bview.20250701.0000.gz,39,10244767,217,1014934,3829,0.3772659108868163,1011105,229182,961,0.4193173983995253,228221
data/ris/rrc10/2025.07/bview.20250701.0000.gz,58,17500971,374,1007018,4032,0.40039006254108667,1002986,227104,1189,0.5235486825419191,225915
data/ris/rrc11/2025.07/bview.20250701.0000.gz,45,10407894,233,1014442,4318,0.42565272336910337,1010124,236236,5472,2.3163277400565536,230764
data/ris/rrc12/2025.07/bview.20250701.0000.gz,149,42628929,893,1047343,6171,0.5892052555848466,1041172,231642,1532,0.6613653827889588,230110
data/ris/rrc13/2025.07/bview.20250701.0000.gz,28,6273036,137,1014335,3035,0.2992108129957065,1011300,227652,817,0.3588810992216189,226835
data/ris/rrc14/2025.07/bview.20250701.0000.gz,25,7585644,170,1010408,4021,0.3979580525886573,1006387,226317,1287,0.5686713768740307,225030
data/ris/rrc15/2025.07/bview.20250701.0000.gz,61,21362089,495,1056369,4771,0.4516414245400992,1051598,239580,1392,0.5810167793638867,238188
data/ris/rrc16/2025.07/bview.20250701.0000.gz,29,3998226,80,985238,1512,0.15346545707737624,983726,221517,764,0.34489452276800425,220753
data/ris/rrc18/2025.07/bview.20250701.0000.gz,25,1215395,26,988185,129,0.013054235795928902,988056,211317,7,0.0033125588570725494,211310
