file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/routeviews/pacwave.lax/2025.04/rib.20250401.0000.bz2,8,165105,10,32308,6,0.01857125170236474,32302,37974,0,0.0,37974
data/routeviews/pit.scl/2025.04/rib.20250401.0000.bz2,28,1997372,35,971028,442,0.04551876979860519,970586,210024,527,0.25092370395764296,209497
data/routeviews/pitmx.qro/2025.04/rib.20250401.0000.bz2,20,1471638,36,1012683,4,0.0003949903375488677,1012679,218574,879,0.4021521315435505,217695
data/routeviews/route-views.amsix/2025.04/rib.20250401.0000.bz2,89,23323204,499,1027175,4638,0.45152968092097256,1022537,222339,1372,0.6170757267056162,220967
data/routeviews/route-views.bdix/2025.04/rib.20250401.0000.bz2,4,14474,0,6716,0,0.0,6716,704,0,0.0,704
data/routeviews/route-views.bknix/2025.04/rib.20250401.0000.bz2,27,617427,4,139837,36,0.025744259387715695,139801,209786,110,0.05243438551666937,209676
data/routeviews/route-views.chicago/2025.04/rib.20250401.0000.bz2,64,18255691,412,1006492,3857,0.3832121864853372,1002635,224317,1307,0.5826575783377987,223010
data/routeviews/route-views.chile/2025.04/rib.20250401.0000.bz2,4,2389926,67,987539,653,0.06612397080014056,986886,213094,342,0.16049255258242842,212752
data/routeviews/route-views.eqix/2025.04/rib.20250401.0000.bz2,72,24989787,560,1020383,4654,0.4561032475060835,1015729,230200,1340,0.5821025195482189,228860
data/routeviews/route-views.flix/2025.04/rib.20250401.0000.bz2,64,11466523,243,1001614,3632,0.36261473980994674,997982,220796,1060,0.4800811608905958,219736
data/routeviews/route-views.fortaleza/2025.04/rib.20250401.0000.bz2,39,7912978,170,1022110,3008,0.2942931778380018,1019102,222759,865,0.38831203228601313,221894
data/routeviews/route-views.gixa/2025.04/rib.20250401.0000.bz2,5,7990,0,6935,0,0.0,6935,0,0,0,0
data/routeviews/route-views.gorex/2025.04/rib.20250401.0000.bz2,20,332853,0,104061,1,0.0009609748128501552,104060,64934,0,0.0,64934
data/routeviews/route-views.isc/2025.04/rib.20250401.0000.bz2,29,7199983,163,1006256,4011,0.39860631886915454,1002245,222987,774,0.3471054366398041,222213
data/routeviews/route-views.kixp/2025.04/rib.20250401.0000.bz2,32,5357669,116,996688,2880,0.2889570256690158,993808,217113,759,0.34958754197123154,216354
data/routeviews/route-views.linx/2025.04/rib.20250401.0000.bz2,94,35543496,803,1032019,5079,0.4921421020349432,1026940,226075,1414,0.6254561539312176,224661
data/routeviews/route-views.mwix/2025.04/rib.20250401.0000.bz2,10,293444,0,95846,1,0.0010433403584917472,95845,53324,0,0.0,53324
data/routeviews/route-views.napafrica/2025.04/rib.20250401.0000.bz2,90,22391949,533,1055838,4341,0.4111426184698789,1051497,228978,5521,2.411148669304475,223457
data/routeviews/route-views.nwax/2025.04/rib.20250401.0000.bz2,17,1005741,22,994393,1,0.00010056386157183327,994392,1224,0,0.0,1224
data/routeviews/route-views.ny/2025.04/rib.20250401.0000.bz2,28,7653787,166,1013095,3567,0.35208938944521495,1009528,222870,721,0.323506977161574,222149
data/routeviews/route-views.perth/2025.04/rib.20250401.0000.bz2,78,12274032,253,983991,1898,0.1928879430807802,982093,217853,876,0.4021060072617775,216977
data/routeviews/route-views.peru/2025.04/rib.20250401.0000.bz2,8,5927,0,5168,0,0.0,5168,262,0,0.0,262
data/routeviews/route-views.phoix/2025.04/rib.20250401.0000.bz2,10,1960209,61,1003956,862,0.0858603365087713,1003094,219753,387,0.17610681082852112,219366
data/routeviews/route-views.rio/2025.04/rib.20250401.0000.bz2,46,12068526,270,1024282,3268,0.31905276086077855,1021014,219977,1063,0.4832323379262377,218914
data/routeviews/route-views.sfmix/2025.04/rib.20250401.0000.bz2,32,6303631,138,1002504,2928,0.29206866007517174,999576,222413,880,0.39566032561046344,221533
data/routeviews/route-views.sg/2025.04/rib.20250401.0000.bz2,104,20238008,459,1021333,4342,0.4251306870530963,1016991,222774,1251,0.5615556573029168,221523
data/routeviews/route-views.soxrs/2025.04/rib.20250401.0000.bz2,14,1770007,28,969393,64,0.006602069542486897,969329,205887,319,0.15493935994016134,205568
data/routeviews/route-views.sydney/2025.04/rib.20250401.0000.bz2,54,16040176,352,1011792,4075,0.4027507630026725,1007717,219725,998,0.4542041187848447,218727
data/routeviews/route-views.telxatl/2025.04/rib.20250401.0000.bz2,31,7292092,162,1000043,3397,0.3396853935280783,996646,221968,1174,0.5289050673971023,220794
data/routeviews/route-views.uaeix/2025.04/rib.20250401.0000.bz2,36,5213686,111,1014103,2725,0.2687103775454761,1011378,224988,857,0.380909204046438,224131
data/routeviews/route-views.wide/2025.04/rib.20250401.0000.bz2,9,3584762,86,1001250,1863,0.18606741573033708,999387,222597,4540,2.0395602815851066,218057
data/routeviews/route-views2.saopaulo/2025.04/rib.20250401.0000.bz2,76,19572544,437,1021299,3336,0.32664283427282315,1017963,225049,5196,2.3088305213531277,219853
data/routeviews/route-views2/2025.04/rib.20250401.0000.bz2,27,21506586,515,1033770,5097,0.49304971125105196,1028673,0,0,0,0
data/routeviews/route-views3/2025.04/rib.20250401.0000.bz2,42,26909465,619,1024237,5318,0.5192157674444489,1018919,228728,1450,0.6339407505858488,227278
data/routeviews/route-views4/2025.04/rib.20250401.0000.bz2,42,23792944,583,1034190,4888,0.47264042390663225,1029302,232823,1447,0.6215021711772463,231376
data/routeviews/route-views5/2025.04/rib.20250401.0000.bz2,45,24727966,569,1056327,4841,0.45828611784040363,1051486,225625,1359,0.6023268698060942,224266
data/routeviews/route-views6/2025.04/rib.20250401.0000.bz2,27,5273203,109,0,0,0,0,225156,6111,2.7141182113734477,219045
data/routeviews/route-views7/2025.04/rib.20250401.0000.bz2,51,26992427,624,1034436,4168,0.4029248788711916,1030268,231071,1911,0.8270185354285047,229160
data/routeviews/route-views8/2025.04/rib.20250401.0000.bz2,8,4565767,126,1000402,4384,0.4382238340187245,996018,225704,899,0.39830929004359694,224805
