file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/routeviews/route-views.sydney/2025.01/rib.20250101.0000.bz2,55,15914423,370,1002844,3976,0.396472432402248,998868,222563,1121,0.5036776103844753,221442
data/routeviews/route-views.telxatl/2025.01/rib.20250101.0000.bz2,31,7210278,153,988523,3406,0.34455445143916735,985117,220259,1249,0.5670596888208881,219010
data/routeviews/route-views.uaeix/2025.01/rib.20250101.0000.bz2,35,5176139,109,1003761,2746,0.2735710990962988,1001015,223397,912,0.4082418295679889,222485
data/routeviews/route-views.wide/2025.01/rib.20250101.0000.bz2,9,3567047,88,993193,2008,0.2021762134851937,991185,222177,4749,2.1374849781930623,217428
data/routeviews/route-views2.saopaulo/2025.01/rib.20250101.0000.bz2,81,22000482,483,1012588,3408,0.3365633406676753,1009180,224835,5553,2.4698111948762422,219282
data/routeviews/route-views2/2025.01/rib.20250101.0000.bz2,27,21325178,494,1028456,4915,0.4779008533179835,1023541,0,0,0,0
data/routeviews/route-views3/2025.01/rib.20250101.0000.bz2,43,25563097,584,1016681,5027,0.4944520454301792,1011654,227811,1572,0.6900456957741286,226239
data/routeviews/route-views4/2025.01/rib.20250101.0000.bz2,42,22865831,575,1026164,4786,0.46639718407583974,1021378,228489,1515,0.6630516129879338,226974
data/routeviews/route-views5/2025.01/rib.20250101.0000.bz2,39,22197363,494,1020126,4384,0.42975083470081143,1015742,225431,1456,0.6458739037665627,223975
data/routeviews/route-views6/2025.01/rib.20250101.0000.bz2,27,5247318,93,0,0,0,0,228227,6281,2.752084547402367,221946
data/routeviews/route-views7/2025.01/rib.20250101.0000.bz2,55,29138073,678,1025630,4538,0.4424597564423817,1021092,228522,2020,0.8839411522741792,226502
