file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.08/bview.20250801.0000.gz,109,53059750,1231,1051352,6391,0.6078839437219884,1044961,236115,1686,0.7140588272663745,234429
data/ris/rrc01/2025.08/bview.20250801.0000.gz,144,42459667,978,1033032,5078,0.4915627008650264,1027954,235070,1457,0.619815374143872,233613
data/ris/rrc03/2025.08/bview.20250801.0000.gz,159,40533476,895,1040864,5495,0.5279267992744489,1035369,234839,1447,0.6161668206728865,233392
data/ris/rrc04/2025.08/bview.20250801.0000.gz,22,8866217,220,1017157,3085,0.30329634461543303,1014072,228522,1184,0.5181120417290239,227338
data/ris/rrc05/2025.08/bview.20250801.0000.gz,67,13868052,308,1014964,3595,0.35419975486815297,1011369,226674,1157,0.5104246627314999,225517
data/ris/rrc06/2025.08/bview.20250801.0000.gz,22,6223631,149,1019462,3162,0.3101635960928411,1016300,230067,4953,2.152851125976346,225114
data/ris/rrc07/2025.08/bview.20250801.0000.gz,39,10281849,226,1019177,3872,0.3799143818983356,1015305,230384,1266,0.5495173275921938,229118
data/ris/rrc10/2025.08/bview.20250801.0000.gz,58,17624354,389,1001370,3930,0.3924623266125409,997440,227988,1178,0.5166938610804078,226810
data/ris/rrc11/2025.08/bview.20250801.0000.gz,46,10472103,245,1018424,4303,0.42251557308154564,1014121,237763,5492,2.3098631830856777,232271
data/ris/rrc12/2025.08/bview.20250801.0000.gz,149,42831237,939,1045988,6311,0.6033530021376918,1039677,233089,1523,0.6533984872731017,231566
data/ris/rrc13/2025.08/bview.20250801.0000.gz,28,6298707,147,1014087,3230,0.3185131058775036,1010857,228754,825,0.3606494312667757,227929
data/ris/rrc14/2025.08/bview.20250801.0000.gz,25,6413969,149,1012291,3735,0.36896505056352374,1008556,227286,1296,0.5702066999287242,225990
data/ris/rrc15/2025.08/bview.20250801.0000.gz,61,21361561,517,1054934,4939,0.4681809478128489,1049995,241301,1420,0.5884766329190513,239881
data/ris/rrc16/2025.08/bview.20250801.0000.gz,29,4022141,85,989837,1500,0.1515401020572074,988337,223202,733,0.32840207525022175,222469
data/ris/rrc18/2025.08/bview.20250801.0000.gz,23,1222109,27,993480,136,0.013689253935660506,993344,212957,7,0.0032870485590987854,212950
data/ris/rrc19/2025.08/bview.20250801.0000.gz,65,12442079,274,1008068,4455,0.4419344726744624,1003613,232788,1177,0.5056102548241318,231611
data/ris/rrc20/2025.08/bview.20250801.0000.gz,68,30469853,652,1018727,4493,0.44104063208298194,1014234,231410,1307,0.5647984097489305,230103
data/ris/rrc21/2025.08/bview.20250801.0000.gz,77,28938064,648,1032130,3460,0.33522908935889856,1028670,232551,1087,0.4674243499275428,231464
data/ris/rrc22/2025.08/bview.20250801.0000.gz,31,4241253,59,1014995,2604,0.25655298794575343,1012391,224465,693,0.30873410108480165,223772
data/ris/rrc23/2025.08/bview.20250801.0000.gz,61,10273606,239,1033303,4285,0.4146895925009411,1029018,233432,1025,0.4391000376983447,232407
data/ris/rrc24/2025.08/bview.20250801.0000.gz,36,15438144,380,1032965,4163,0.4030146229543111,1028802,237744,5785,2.4332895888014,231959
