file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.03/bview.20250301.0000.gz,108,51085157,1250,1039895,5673,0.5455358473692056,1034222,230523,1867,0.809897493959388,228656
data/ris/rrc01/2025.03/bview.20250301.0000.gz,138,42981158,1035,1022214,8111,0.7934737735933963,1014103,225788,1567,0.694013853703474,224221
data/ris/rrc03/2025.03/bview.20250301.0000.gz,164,40666160,973,1023994,8448,0.8250048340126994,1015546,224945,1585,0.7046166840783302,223360
data/ris/rrc04/2025.03/bview.20250301.0000.gz,22,8650573,224,999968,3060,0.30600979231335407,996908,215921,1124,0.5205607606485706,214797
data/ris/rrc05/2025.03/bview.20250301.0000.gz,68,13525221,314,998226,3420,0.3426077862127414,994806,214008,1161,0.5425030839968599,212847
data/ris/rrc06/2025.03/bview.20250301.0000.gz,21,6074718,155,1002823,3369,0.3359516086088971,999454,217674,4888,2.2455598739399285,212786
data/ris/rrc07/2025.03/bview.20250301.0000.gz,37,9813233,233,996310,2976,0.2987022111591774,993334,217098,852,0.392449492855761,216246
data/ris/rrc10/2025.03/bview.20250301.0000.gz,60,17176599,417,991571,3701,0.373246091303598,987870,215642,934,0.4331252724422886,214708
data/ris/rrc11/2025.03/bview.20250301.0000.gz,47,9818129,254,992058,4059,0.40914946505143857,987999,224832,5346,2.3777754056362084,219486
data/ris/rrc12/2025.03/bview.20250301.0000.gz,153,40627570,938,1024844,5844,0.5702331281638962,1019000,219927,1385,0.6297544185115971,218542
data/ris/rrc13/2025.03/bview.20250301.0000.gz,27,4748792,123,988550,2560,0.2589651509787062,985990,216268,701,0.32413486969870714,215567
data/ris/rrc14/2025.03/bview.20250301.0000.gz,26,7453381,181,998638,3802,0.3807185386496408,994836,217659,1211,0.5563748799728016,216448
data/ris/rrc15/2025.03/bview.20250301.0000.gz,61,18626307,480,1036345,4346,0.4193584182873464,1031999,230813,1262,0.546762963957836,229551
data/ris/rrc16/2025.03/bview.20250301.0000.gz,29,3920964,87,972283,1757,0.18070870312450182,970526,212021,731,0.34477716829936655,211290
data/ris/rrc18/2025.03/bview.20250301.0000.gz,25,1194059,33,975578,18,0.0018450600567048458,975560,203967,0,0.0,203967
data/ris/rrc19/2025.03/bview.20250301.0000.gz,66,12412662,291,990857,4054,0.4091407740975741,986803,223849,1151,0.5141859021036502,222698
data/ris/rrc20/2025.03/bview.20250301.0000.gz,68,28584174,660,1000589,3858,0.3855728975633352,996731,218569,1207,0.5522283580928677,217362
data/ris/rrc21/2025.03/bview.20250301.0000.gz,74,26838764,645,1010931,3940,0.3897397547409269,1006991,219224,1023,0.466645987665584,218201
data/ris/rrc22/2025.03/bview.20250301.0000.gz,31,4173242,72,992731,2009,0.2023710350538061,990722,211730,765,0.3613092145657205,210965
data/ris/rrc23/2025.03/bview.20250301.0000.gz,60,10045794,256,1012966,3689,0.36417806718093204,1009277,220393,871,0.3952031144364839,219522
