file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.02/bview.20250201.0000.gz,105,52229746,1285,1028064,5379,0.5232164534503689,1022685,230257,1800,0.7817351915468368,228457
data/ris/rrc01/2025.02/bview.20250201.0000.gz,140,42956810,1003,1022989,8210,0.8025501740487924,1014779,227128,1606,0.7070902750871755,225522
data/ris/rrc03/2025.02/bview.20250201.0000.gz,162,40738487,986,1021311,8473,0.8296199688439662,1012838,228167,1631,0.7148272975496018,226536
data/ris/rrc04/2025.02/bview.20250201.0000.gz,22,8641413,219,997034,3031,0.304001668950106,994003,217484,1144,0.5260157069025767,216340
data/ris/rrc05/2025.02/bview.20250201.0000.gz,68,13500639,301,996152,3348,0.3360932869682538,992804,215350,1167,0.5419085210123056,214183
data/ris/rrc06/2025.02/bview.20250201.0000.gz,21,6069385,158,999234,3203,0.3205455378820177,996031,219271,4943,2.2542880727501586,214328
data/ris/rrc07/2025.02/bview.20250201.0000.gz,37,9813415,224,997515,3077,0.30846653935028545,994438,218613,1169,0.5347348968268127,217444
data/ris/rrc10/2025.02/bview.20250201.0000.gz,61,17179093,415,989874,3537,0.35731820413507176,986337,217469,940,0.4322455154527772,216529
data/ris/rrc11/2025.02/bview.20250201.0000.gz,46,9812400,249,992983,3857,0.3884255823110768,989126,225213,5340,2.3710887026947822,219873
data/ris/rrc12/2025.02/bview.20250201.0000.gz,155,41896947,942,1022487,5848,0.5719388119359953,1016639,221701,1420,0.640502298140288,220281
data/ris/rrc13/2025.02/bview.20250201.0000.gz,27,4865344,119,999789,2603,0.26035493489126205,997186,217644,725,0.3331127896932606,216919
data/ris/rrc14/2025.02/bview.20250201.0000.gz,28,8621257,217,999769,3879,0.3879896256035144,995890,221034,5371,2.4299429047114924,215663
data/ris/rrc15/2025.02/bview.20250201.0000.gz,59,20675220,531,1029752,4117,0.39980500159261645,1025635,232629,1292,0.55539077243164,231337
data/ris/rrc16/2025.02/bview.20250201.0000.gz,29,3915017,83,969830,1855,0.19127063505975275,967975,213701,788,0.3687395005170776,212913
data/ris/rrc18/2025.02/bview.20250201.0000.gz,25,1192953,32,973380,24,0.0024656352092707885,973356,205434,4,0.0019470973646037169,205430
data/ris/rrc19/2025.02/bview.20250201.0000.gz,68,12670475,496,990322,3693,0.37290901343199484,986629,225150,1155,0.5129913391072618,223995
data/ris/rrc20/2025.02/bview.20250201.0000.gz,67,27580057,615,998072,3747,0.3754238171194062,994325,220218,1219,0.5535423988956398,218999
data/ris/rrc21/2025.02/bview.20250201.0000.gz,73,26857503,631,1008467,3864,0.3831558196748133,1004603,220914,1046,0.4734874204441547,219868
data/ris/rrc22/2025.02/bview.20250201.0000.gz,31,4066512,70,989813,2025,0.20458409820844947,987788,213235,581,0.27246934133702255,212654
data/ris/rrc23/2025.02/bview.20250201.0000.gz,62,9937832,260,1009712,3509,0.3475248387659055,1006203,221708,1001,0.4514947588720299,220707
data/ris/rrc24/2025.02/bview.20250201.0000.gz,36,16254858,435,1021426,3710,0.363217697610987,1017716,225390,5432,2.4100448112161144,219958
data/ris/rrc25/2025.02/bview.20250201.0000.gz,128,57980480,1510,1080147,5664,0.5243730714430536,1074483,237041,6184,2.608831383600305,230857
data/ris/rrc26/2025.02/bview.20250201.0000.gz,28,3559337,102,988830,2892,0.29246685476775586,985938,225711,466,0.20645870161401084,225245
data/routeviews/amsix.ams/2025.02/rib.20250201.0000.bz2,71,22340172,565,1010437,4457,0.44109627814500063,1005980,224063,1311,0.5851032968406208,222752
