file,peers,entries,origin_sets,v4_pfxs,ignored_v4_pfxs,ignored_v4_pfxs_pct,final_v4_pfxs,v6_pfxs,ignored_v6_pfxs,ignored_v6_pfxs_pct,final_v6_pfxs
data/ris/rrc00/2025.09/bview.20250901.0000.gz,110,54384869,1173,1056021,6245,0.5913708155424939,1049776,239334,1639,0.6848170339358386,237695
data/ris/rrc01/2025.09/bview.20250901.0000.gz,145,42732532,908,1038059,5279,0.5085452753648878,1032780,238904,1489,0.6232629005793122,237415
data/ris/rrc03/2025.09/bview.20250901.0000.gz,158,39815909,819,1045339,5263,0.503473036019894,1040076,238254,1525,0.6400731991907797,236729
data/ris/rrc04/2025.09/bview.20250901.0000.gz,21,8923351,208,1021752,3120,0.30535785591807013,1018632,230139,1185,0.5149062088563868,228954
data/ris/rrc05/2025.09/bview.20250901.0000.gz,68,13959707,287,1019459,3234,0.3172270782836779,1016225,228100,1165,0.5107409031126698,226935
data/ris/rrc06/2025.09/bview.20250901.0000.gz,22,6255574,139,1023538,3008,0.29388259155986396,1020530,231797,5030,2.170002200201038,226767
data/ris/rrc07/2025.09/bview.20250901.0000.gz,39,10345646,210,1023829,3931,0.38395083553991927,1019898,234080,1269,0.5421223513328777,232811
data/ris/rrc10/2025.09/bview.20250901.0000.gz,58,17740149,359,1016136,4056,0.39915916767046933,1012080,229739,1210,0.5266846290790853,228529
data/ris/rrc11/2025.09/bview.20250901.0000.gz,46,10533254,228,1023607,4312,0.42125542322395215,1019295,238997,5468,2.2878948271317214,233529
data/ris/rrc12/2025.09/bview.20250901.0000.gz,152,43134144,880,1050768,6348,0.6041295509570144,1044420,236554,1534,0.6484777260160471,235020
data/ris/rrc13/2025.09/bview.20250901.0000.gz,28,6335984,138,1019021,3051,0.29940501716843915,1015970,230199,855,0.37141777331786846,229344
data/ris/rrc14/2025.09/bview.20250901.0000.gz,25,6449571,139,1016637,3534,0.3476167009463555,1013103,228638,1259,0.5506521225693016,227379
data/ris/rrc15/2025.09/bview.20250901.0000.gz,59,18591969,408,1057792,4768,0.4507502420135528,1053024,241358,1388,0.5750793427191143,239970
data/ris/rrc16/2025.09/bview.20250901.0000.gz,29,4050016,78,995633,1942,0.19505179117204832,993691,224996,958,0.425785347295063,224038
data/ris/rrc18/2025.09/bview.20250901.0000.gz,24,1228936,25,997967,133,0.013327093982065538,997834,214759,7,0.003259467589251207,214752
data/ris/rrc19/2025.09/bview.20250901.0000.gz,69,12935369,254,1011196,4369,0.43206262683001123,1006827,234198,1212,0.5175108241744165,232986
data/ris/rrc20/2025.09/bview.20250901.0000.gz,68,30655444,597,1023743,4334,0.423348438035718,1019409,242122,1336,0.55178794161621,240786
data/ris/rrc21/2025.09/bview.20250901.0000.gz,77,29067948,599,1036350,3583,0.3457326192888503,1032767,236383,1315,0.5563005799909468,235068
data/ris/rrc22/2025.09/bview.20250901.0000.gz,31,4171739,566,1020478,2435,0.23861366928047445,1018043,226169,826,0.3652136234408783,225343
data/ris/rrc23/2025.09/bview.20250901.0000.gz,61,10185239,224,1037313,4131,0.3982404539420599,1033182,237020,993,0.4189519871740781,236027
data/ris/rrc24/2025.09/bview.20250901.0000.gz,33,13463067,292,1036247,4306,0.415537994319887,1031941,241590,5780,2.392483132579991,235810
data/ris/rrc25/2025.09/bview.20250901.0000.gz,119,56055804,1255,1144099,11743,1.0263971911521643,1132356,254852,5996,2.352738059736631,248856
data/ris/rrc26/2025.09/bview.20250901.0000.gz,30,3651765,88,1012772,2771,0.27360551042090425,1010001,235813,645,0.2735218160152324,235168
data/routeviews/amsix.ams/2025.09/rib.20250901.0000.bz2,76,26409338,472,1032331,5293,0.5127231479050808,1027038,232630,1442,0.6198684606456605,231188
data/routeviews/cix.atl/2025.09/rib.20250901.0000.bz2,18,1559965,22,1021498,25,0.0024473860937564247,1021473,228006,22,0.00964886888941519,227984
data/routeviews/decix.jhb/2025.09/rib.20250901.0000.bz2,48,3072952,46,1002085,1470,0.14669414271244455,1000615,231153,225,0.0973381266953057,230928
data/routeviews/getafix.mnl/2025.09/rib.20250901.0000.bz2,11,64186,0,8325,0,0.0,8325,46653,0,0.0,46653
data/routeviews/interlan.otp/2025.09/rib.20250901.0000.bz2,11,2033053,26,1010405,318,0.0314725283425953,1010087,219584,97,0.04417443893908482,219487
data/routeviews/iraq-ixp.bgw/2025.09/rib.20250901.0000.bz2,8,749,0,280,1,0.35714285714285715,279,62,0,0.0,62
data/routeviews/ix-br2.gru/2025.09/rib.20250901.0000.bz2,71,18360668,316,1029475,3435,0.3336652177080551,1026040,238337,1146,0.4808317634274158,237191
data/routeviews/kinx.icn/2025.09/rib.20250901.0000.bz2,19,58037,0,28319,1,0.0035311981355273846,28318,5727,0,0.0,5727
data/routeviews/namex.fco/2025.09/rib.20250901.0000.bz2,35,6992319,125,1024764,3488,0.34037105128595463,1021276,225788,860,0.3808882668698071,224928
data/routeviews/pacwave.lax/2025.09/rib.20250901.0000.bz2,10,152098,10,32970,1,0.0030330603579011226,32969,30420,2,0.006574621959237343,30418
data/routeviews/pit.scl/2025.09/rib.20250901.0000.bz2,28,2039868,26,988609,317,0.03206525532338872,988292,214211,476,0.22221081083604483,213735
